RFC,Patente,Sección Aduanera,Número Pedimento,Tipo Operación,Clave Documento,Fecha Pago Real,Secuencia Fracción,Fracción,Subdivisión Fracción (NICO),Descripción Mercancía,Padrón,Tipo,Sector,Fecha DOF,Número Pedimento Anterior,Documento Anterior,Fecha Operación Anterior
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,2,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,3,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,2,39159099,	99,DESPERDICIO DE PLASTICO,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,3,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,2,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,3,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,2,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,3,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,10.- Plásticos,,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,1,39159099,	99,DESPERDICIO DE PLASTICO,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,2,39159099,	99,DESPERDICIO DE PLASTICO DE TARJETA DE CIRCUITO RIGIDA,10,B,Sector 10.- Plásticos.,24/12/2020,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,5,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,5,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,5,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1014724,2,V1,2021-04-26,5,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,6,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,6,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,6,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,6,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,18,47079001,	,CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,18,47079001,	,CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,18,47079001,	,CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,18,47079001,	,CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1037580,2,V1,2021-07-22,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,4,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1022327,2,V1,2021-05-17,4,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,5,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,5,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,5,47079001,	00,DESPERDICIO DE CARTON,12,B,12.- Madera y papel,,,,
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,5,47079001,	00,DESPERDICIO DE CARTON,12,B,Sector 12.- Madera y papel.,24/12/2020,,,
SVD000317AH4,3711,480,1012937,1,A1,2021-03-23,1,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1012937,1,A1,2021-03-23,1,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1012937,1,A1,2021-03-23,1,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1012937,1,A1,2021-03-23,1,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1017855,1,A1,2021-09-21,6,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1017855,1,A1,2021-09-21,6,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1017855,1,A1,2021-09-21,6,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1017855,1,A1,2021-09-21,6,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1014212,1,A1,2021-04-28,1,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1014212,1,A1,2021-04-28,1,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1014212,1,A1,2021-04-28,1,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1014212,1,A1,2021-04-28,1,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1012076,1,IN,2021-03-02,1,56012102,	99,ISOPOS,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1012076,1,IN,2021-03-02,1,56012102,	99,ISOPOS,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1007092,1,IN,2021-07-10,2,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1007092,1,IN,2021-07-10,2,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1012076,1,IN,2021-03-02,1,56012102,	99,ISOPOS,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1012076,1,IN,2021-03-02,1,56012102,	99,ISOPOS,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1007092,1,IN,2021-07-10,2,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1007092,1,IN,2021-07-10,2,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021311,1,A1,2021-12-14,1,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021311,1,A1,2021-12-14,1,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021311,1,A1,2021-12-14,1,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021311,1,A1,2021-12-14,1,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1014821,1,A1,2021-05-20,1,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1014821,1,A1,2021-05-20,1,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1014821,1,A1,2021-05-20,1,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1014821,1,A1,2021-05-20,1,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1017917,1,IN,2021-09-23,2,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1017917,1,IN,2021-09-23,2,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1017917,1,IN,2021-09-23,2,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1017917,1,IN,2021-09-23,2,56012102,	99,HISOPOS DE ALGODON,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1020170,1,A1,2021-11-15,3,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1020170,1,A1,2021-11-15,3,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1020170,1,A1,2021-11-15,3,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1020170,1,A1,2021-11-15,3,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1008072,1,IN,2021-08-02,1,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1008072,1,IN,2021-08-02,1,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1008072,1,IN,2021-08-02,1,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1008072,1,IN,2021-08-02,1,56012102,	99,HISOPOS LIMPIADOR,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021312,1,A1,2021-12-20,7,56012102,	01,HISOPO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021312,1,A1,2021-12-20,7,56012102,	01,HISOPO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021312,1,A1,2021-12-20,7,56012102,	01,HISOPO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021312,1,A1,2021-12-20,7,56012102,	01,HISOPO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021369,1,A1,2021-12-20,9,56012102,	01,HISOPO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021369,1,A1,2021-12-20,9,56012102,	01,HISOPO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021369,1,A1,2021-12-20,9,56012102,	01,HISOPO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021369,1,A1,2021-12-20,9,56012102,	01,HISOPO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021571,1,A1,2021-12-23,2,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021571,1,A1,2021-12-23,2,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021571,1,A1,2021-12-23,2,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021571,1,A1,2021-12-23,2,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021569,1,A1,2021-12-23,5,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021569,1,A1,2021-12-23,5,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021569,1,A1,2021-12-23,5,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021569,1,A1,2021-12-23,5,56012102,	99,HISOPOS LIMPIADORES,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3694,750,1077725,1,IN,2021-12-02,1,56022901,	00,PLACAS DE FIELTRO,11,A,11.- Textil y Confección.,,3711-1010928-480,IN,2021-01-31
SVD000317AH4,3694,750,1077725,1,IN,2021-12-02,1,56022901,	00,PLACAS DE FIELTRO,11,A,Sector 11.- Textil y Confección.,24/12/2020,3711-1010928-480,IN,2021-01-31
SVD000317AH4,3694,750,1077725,1,IN,2021-12-02,1,56022901,	00,PLACAS DE FIELTRO,11,A,11.- Textil y Confección.,,3711-1010928-480,IN,2021-01-31
SVD000317AH4,3694,750,1077725,1,IN,2021-12-02,1,56022901,	00,PLACAS DE FIELTRO,11,A,Sector 11.- Textil y Confección.,24/12/2020,3711-1010928-480,IN,2021-01-31
SVD000317AH4,3711,480,1015275,1,IN,2021-06-02,1,56022901,	00,PLACAS DE FIELTRO,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3711,480,1015275,1,IN,2021-06-02,2,56022901,	00,PLACAS DE FIELTRO,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3711,480,1015275,1,IN,2021-06-02,1,56022901,	00,PLACAS DE FIELTRO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1015275,1,IN,2021-06-02,2,56022901,	00,PLACAS DE FIELTRO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1015275,1,IN,2021-06-02,1,56022901,	00,PLACAS DE FIELTRO,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3711,480,1015275,1,IN,2021-06-02,2,56022901,	00,PLACAS DE FIELTRO,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3711,480,1015275,1,IN,2021-06-02,1,56022901,	00,PLACAS DE FIELTRO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1015275,1,IN,2021-06-02,2,56022901,	00,PLACAS DE FIELTRO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1020488,1,A1,2021-11-30,24,56029099,	00,CEDASO DE FIELTRO,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3711,480,1020488,1,A1,2021-11-30,24,56029099,	00,CEDASO DE FIELTRO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1020488,1,A1,2021-11-30,24,56029099,	00,CEDASO DE FIELTRO,11,A,11.- Textil y Confección.,,,,
SVD000317AH4,3711,480,1020488,1,A1,2021-11-30,24,56029099,	00,CEDASO DE FIELTRO,11,A,Sector 11.- Textil y Confección.,24/12/2020,,,
SVD000317AH4,3711,480,1021531,1,A1,2021-12-20,1,56039401,	00,TELA NO TEJIDA DE FIRBAS SINTETICAS,11,A,11.- Textil y Confección.,,3711-1021468-480,A1,2021-12-20
SVD000317AH4,3711,480,1021531,1,A1,2021-12-20,1,56039401,	00,TELA NO TEJIDA DE FIRBAS SINTETICAS,11,A,Sector 11.- Textil y Confección.,24/12/2020,3711-1021468-480,A1,2021-12-20
SVD000317AH4,3711,480,1021531,1,A1,2021-12-20,1,56039401,	00,TELA NO TEJIDA DE FIRBAS SINTETICAS,11,A,11.- Textil y Confección.,,3711-1021468-480,A1,2021-12-20
SVD000317AH4,3711,480,1021531,1,A1,2021-12-20,1,56039401,	00,TELA NO TEJIDA DE FIRBAS SINTETICAS,11,A,Sector 11.- Textil y Confección.,24/12/2020,3711-1021468-480,A1,2021-12-20
SVD000317AH4,3711,480,1021080,1,A1,2021-12-14,1,56039401,	00,TELA NO TEJIDA,11,A,11.- Textil y Confección.,,,,
